168	131,418.50	45.166	0.25	0.15	9.67	-2.441	-1.831	132	0	0.21	0.21	0.10	-1	0	0	-174.00	90.55
169	131,423.50	39.063	0.40	0.10	8.67	-2.441	-1.831	132	0	0.28	0.13	0.15	-1	0	0	-110.41	18.65
170	131,427.80	36.621	0.30	0.15	8.33	-0.610	1.831	132	0	0.24	0.20	0.15	-1	0	0	-120.47	23.00
171	131,438.70	40.894	0.35	0.15	8.48	-2.441	2.441	132	0	0.21	0.16	0.10	-1	0	0	-155.29	110.65
172	132,418.70	43.335	0.30	0.20	9.58	-2.441	0.610	133	0	0.18	0.21	0.10	-1	0	0	-193.29	66.70
173	132,422.70	41.504	0.40	0.15	9.98	-1.221	0.610	133	0	0.27	0.20	0.10	-1	0	0	-122.97	70.70
174	132,427.90	35.400	0.35	0.15	8.67	0.000	-3.052	133	0	0.27	0.20	0.10	-1	0	0	-105.75	11.90
175	132,438.30	41.504	0.30	0.10	8.85	0.000	2.441	133	0	0.23	0.17	0.10	-1	0	0	-145.73	86.30
176	133,427.40	36.011	0.15	0.15	6.41	-2.441	1.221	134	0	0.12	0.18	0.10	-1	0	0	-246.92	153.80
177	133,438.50	40.283	0.40	0.15	7.51	-1.221	1.221	134	0	0.22	0.16	0.10	-1	0	0	-149.73	62.55
178	134,419.70	41.504	0.25	0.15	8.61	-1.221	-1.831	135	0	0.21	0.22	0.15	-1	0	0	-157.53	19.65
179	134,425.00	45.776	0.45	0.15	9.58	0.610	0.610	135	0	0.30	0.16	0.10	-1	0	0	-120.23	25.00
180	134,428.10	34.180	0.35	0.15	7.51	-1.831	-3.052	135	0	0.30	0.17	0.05	-1	0	0	-90.94	15.30
181	134,438.40	40.283	0.45	0.15	8.91	0.610	-0.610	135	0	0.18	0.20	0.10	-1	0	0	-175.48	38.40
182	135,419.30	37.842	0.35	0.15	9.06	-1.221	1.831	136	0	0.23	0.23	0.15	-1	0	0	-133.31	97.70
183	135,428.00	39.063	0.30	0.15	8.15	-0.610	7.324	136	0	0.25	0.19	0.10	-1	0	0	-126.42	106.40
184	136,418.30	38.452	0.25	0.20	8.54	-3.662	-1.221	137	0	0.19	0.19	0.05	-1	0	0	-161.37	72.75
185	136,427.70	42.114	0.30	0.20	10.44	1.221	-0.610	137	0	0.26	0.18	0.05	-1	0	0	-128.45	107.70
186	136,438.00	44.556	0.35	0.10	7.48	-1.221	5.493	137	0	0.21	0.14	0.10	-1	0	0	-166.30	118.00
187	136,443.60	37.231	0.35	0.20	8.39	-1.221	-1.221	137	0	0.20	0.21	0.10	-1	0	0	-150.51	21.20
188	137,427.30	43.945	0.30	0.15	8.09	0.000	2.441	138	0	0.21	0.15	0.10	-1	0	0	-164.73	83.35
189	137,438.00	39.673	0.30	0.15	8.21	0.000	0.000	138	0	0.25	0.20	0.10	-1	0	0	-128.86	17.25
190	138,420.00	39.063	0.50	0.10	9.77	0.610	0.000	139	0	0.23	0.21	0.15	-1	0	0	-138.07	0.85
191	138,427.50	40.894	0.25	0.10	7.93	0.610	-2.441	139	0	0.15	0.17	0.15	-1	0	0	-219.97	59.45
192	138,437.80	43.335	0.35	0.15	8.45	1.221	1.831	139	0	0.24	0.15	0.10	-1	0	0	-142.96	69.80
193	139,421.70	40.283	0.35	0.15	9.34	-0.610	-2.441	140	0	0.20	0.20	0.15	-1	0	0	-158.38	29.65
194	139,427.40	42.114	0.25	0.15	8.33	0.610	-2.441	140	0	0.12	0.19	0.10	-1	0	0	-270.89	35.40
195	139,438.00	40.283	0.30	0.20	8.33	-1.221	3.052	140	0	0.22	0.18	0.05	-1	0	0	-145.63	45.95
196	140,421.00	42.114	0.25	0.15	8.94	-1.221	1.221	141	0	0.20	0.18	0.10	-1	0	0	-168.60	4.95
197	140,427.80	40.894	0.30	0.15	8.51	-0.610	-2.441	141	0	0.25	0.17	0.05	-1	0	0	-132.10	11.75
198	141,427.40	40.283	0.30	0.15	8.09	0.610	2.441	142	0	0.17	0.19	0.10	-1	0	0	-185.24	115.40
199	141,430.30	36.011	0.45	0.15	7.93	0.610	0.000	142	0	0.26	0.19	0.10	-1	0	0	-109.60	15.90
200	141,437.50	32.959	0.40	0.15	8.21	-1.221	-4.272	142	0	0.29	0.22	0.15	-1	0	0	-91.80	10.30
201	142,428.30	44.556	0.25	0.15	8.15	-1.221	-1.831	143	0	0.18	0.16	0.10	-1	0	0	-200.65	92.25
202	142,431.80	39.063	0.30	0.15	8.85	0.610	-3.662	143	0	0.24	0.19	0.05	-1	0	0	-130.72	6.25
203	142,437.90	36.621	0.35	0.10	6.84	-3.052	-1.221	143	0	0.22	0.14	0.10	-1	0	0	-136.11	12.30
204	143,420.00	48.828	0.30	0.15	10.56	-0.610	0.000	144	0	0.23	0.18	0.10	-1	0	0	-171.56	59.95
205	143,427.30	40.894	0.40	0.15	9.28	0.000	-3.052	144	0	0.21	0.17	0.10	-1	0	0	-158.97	67.35
206	143,433.30	32.349	0.45	0.15	7.23	-0.610	-1.221	144	0	0.25	0.17	0.10	-1	0	0	-104.18	22.10
207	143,437.80	42.114	0.35	0.15	9.37	1.221	-2.441	144	0	0.28	0.21	0.15	-1	0	0	-121.81	77.75
208	144,418.60	43.335	0.35	0.15	9.06	-2.441	-2.441	145	0	0.22	0.17	0.10	-1	0	0	-159.45	34.60
209	144,424.60	41.504	0.45	0.20	10.62	0.610	0.610	145	0	0.28	0.20	0.10	-1	0	0	-119.71	40.60
210	144,427.80	32.959	0.35	0.15	6.96	-2.441	-1.831	145	0	0.23	0.21	0.10	-1	0	0	-117.19	18.15
211	144,438.00	40.894	0.30	0.20	8.82	0.000	0.000	145	0	0.23	0.18	0.05	-1	0	0	-143.22	54.05
212	145,418.50	45.166	0.30	0.20	10.22	-1.221	0.000	146	0	0.24	0.20	0.10	-1	0	0	-149.27	10.50
213	145,427.50	40.283	0.30	0.15	8.21	0.000	-1.221	146	0	0.20	0.17	0.10	-1	0	0	-164.77	19.55
214	146,427.80	35.400	0.40	0.15	8.21	-2.441	-1.831	147	0	0.29	0.24	0.20	-1	0	0	-96.31	8.65
215	146,432.60	40.283	0.45	0.15	8.85	-0.610	1.831	147	0	0.24	0.19	0.10	-1	0	0	-136.99	128.60
